,N,bkgr_mean,bkgr_var,hub_size,hub_mean,hub_var,seed_a,seed_b,score
1189,100,0.0,1.0,6,3.0,1.0,4,5,0.0467167803644913
1190,100,0.0,1.0,6,3.0,1.0,4,6,0.045053577717861
1191,100,0.0,1.0,6,3.0,1.0,4,7,0.0585381544924578
1192,100,0.0,1.0,6,3.0,1.0,4,8,0.0456566090540182
1193,100,0.0,1.0,6,3.0,1.0,4,9,0.046256333484011
1194,100,0.0,1.0,6,3.0,1.0,4,10,0.055019563438232
1195,100,0.0,1.0,6,3.0,1.0,5,6,0.0449346309909162
1196,100,0.0,1.0,6,3.0,1.0,5,7,0.0472784022270074
1197,100,0.0,1.0,6,3.0,1.0,5,8,0.0468834316445807
1198,100,0.0,1.0,6,3.0,1.0,5,9,0.0480834200445389
1199,100,0.0,1.0,6,3.0,1.0,5,10,0.0438326414294543
1200,100,0.0,1.0,6,3.0,1.0,6,7,0.0426878224548782
1201,100,0.0,1.0,6,3.0,1.0,6,8,0.0436464132481044
1202,100,0.0,1.0,6,3.0,1.0,6,9,0.0514421836546437
1203,100,0.0,1.0,6,3.0,1.0,6,10,0.045249418255101
1204,100,0.0,1.0,6,3.0,1.0,7,8,0.0446256291962859
1205,100,0.0,1.0,6,3.0,1.0,7,9,0.0513524481351012
1206,100,0.0,1.0,6,3.0,1.0,7,10,0.0469817591417788
1207,100,0.0,1.0,6,3.0,1.0,8,9,0.048134165089608
1208,100,0.0,1.0,6,3.0,1.0,8,10,0.0464713307414214
1209,100,0.0,1.0,6,3.0,1.0,9,10,0.0470098899757982
1210,100,0.0,1.0,6,3.5,1.0,0,1,0.0519217533031597
1211,100,0.0,1.0,6,3.5,1.0,0,2,0.0543395117657036
1212,100,0.0,1.0,6,3.5,1.0,0,3,0.0525439428022722
1213,100,0.0,1.0,6,3.5,1.0,0,4,0.0512655146601017
1214,100,0.0,1.0,6,3.5,1.0,0,5,0.0519475718328594
1215,100,0.0,1.0,6,3.5,1.0,0,6,0.0510121447111336
1216,100,0.0,1.0,6,3.5,1.0,0,7,0.0494109089171653
1217,100,0.0,1.0,6,3.5,1.0,0,8,0.0488767896334199
1218,100,0.0,1.0,6,3.5,1.0,0,9,0.0550834738032986
1219,100,0.0,1.0,6,3.5,1.0,0,10,0.047306372496911
1220,100,0.0,1.0,6,3.5,1.0,1,2,0.0463963397640438
1221,100,0.0,1.0,6,3.5,1.0,1,3,0.0565587542004638
1222,100,0.0,1.0,6,3.5,1.0,1,4,0.0534608632273558
1223,100,0.0,1.0,6,3.5,1.0,1,5,0.0505312233618862
1224,100,0.0,1.0,6,3.5,1.0,1,6,0.0561292182192533
1225,100,0.0,1.0,6,3.5,1.0,1,7,0.0552839292202602
1226,100,0.0,1.0,6,3.5,1.0,1,8,0.0531147620591555
1227,100,0.0,1.0,6,3.5,1.0,1,9,0.0554179422716741
1228,100,0.0,1.0,6,3.5,1.0,1,10,0.0447770034809368
1229,100,0.0,1.0,6,3.5,1.0,2,3,0.0560381495749411
1230,100,0.0,1.0,6,3.5,1.0,2,4,0.0569640845601603
1231,100,0.0,1.0,6,3.5,1.0,2,5,0.0511686135425589
1232,100,0.0,1.0,6,3.5,1.0,2,6,0.052756925314297
1233,100,0.0,1.0,6,3.5,1.0,2,7,0.0555220442313946
1234,100,0.0,1.0,6,3.5,1.0,2,8,0.0479431905054844
1235,100,0.0,1.0,6,3.5,1.0,2,9,0.0488926219572815
1236,100,0.0,1.0,6,3.5,1.0,2,10,0.0483695850633266
1237,100,0.0,1.0,6,3.5,1.0,3,4,0.0524124940336159
1238,100,0.0,1.0,6,3.5,1.0,3,5,0.0469290804280039
1239,100,0.0,1.0,6,3.5,1.0,3,6,0.0487818210875747
1240,100,0.0,1.0,6,3.5,1.0,3,7,0.0489399400043253
1241,100,0.0,1.0,6,3.5,1.0,3,8,0.0478396428157191
1242,100,0.0,1.0,6,3.5,1.0,3,9,0.0481883834442947
1243,100,0.0,1.0,6,3.5,1.0,3,10,0.0513784275769559
1244,100,0.0,1.0,6,3.5,1.0,4,5,0.0500977888514348
1245,100,0.0,1.0,6,3.5,1.0,4,6,0.0487314386928261
1246,100,0.0,1.0,6,3.5,1.0,4,7,0.0618315148008817
1247,100,0.0,1.0,6,3.5,1.0,4,8,0.0500498548196369
1248,100,0.0,1.0,6,3.5,1.0,4,9,0.0499665760659158
1249,100,0.0,1.0,6,3.5,1.0,4,10,0.0586709749896033
1250,100,0.0,1.0,6,3.5,1.0,5,6,0.0500161931084899
1251,100,0.0,1.0,6,3.5,1.0,5,7,0.0502459465803924
1252,100,0.0,1.0,6,3.5,1.0,5,8,0.0497291294150967
1253,100,0.0,1.0,6,3.5,1.0,5,9,0.0510570364147849
1254,100,0.0,1.0,6,3.5,1.0,5,10,0.0476582111112319
1255,100,0.0,1.0,6,3.5,1.0,6,7,0.045851855233983
1256,100,0.0,1.0,6,3.5,1.0,6,8,0.0489422384829838
1257,100,0.0,1.0,6,3.5,1.0,6,9,0.0547791123198612
1258,100,0.0,1.0,6,3.5,1.0,6,10,0.0481014093890334
1259,100,0.0,1.0,6,3.5,1.0,7,8,0.0471785613793528
1260,100,0.0,1.0,6,3.5,1.0,7,9,0.0529539846974566
1261,100,0.0,1.0,6,3.5,1.0,7,10,0.0503159097879153
1262,100,0.0,1.0,6,3.5,1.0,8,9,0.0523059819164561
1263,100,0.0,1.0,6,3.5,1.0,8,10,0.0502208801721286
1264,100,0.0,1.0,6,3.5,1.0,9,10,0.0501049505615556
1265,100,0.0,1.0,6,4.0,1.0,0,1,0.0559496346479904
1266,100,0.0,1.0,6,4.0,1.0,0,2,0.0578942257092982
1267,100,0.0,1.0,6,4.0,1.0,0,3,0.0558534520026492
1268,100,0.0,1.0,6,4.0,1.0,0,4,0.0533224469681907
1269,100,0.0,1.0,6,4.0,1.0,0,5,0.0543863744749114
1270,100,0.0,1.0,6,4.0,1.0,0,6,0.0547753696242246
1271,100,0.0,1.0,6,4.0,1.0,0,7,0.0527248078928722
1272,100,0.0,1.0,6,4.0,1.0,0,8,0.0517161984033653
1273,100,0.0,1.0,6,4.0,1.0,0,9,0.0581659552063363
1274,100,0.0,1.0,6,4.0,1.0,0,10,0.0508510249896412
1275,100,0.0,1.0,6,4.0,1.0,1,2,0.0500162526654868
1276,100,0.0,1.0,6,4.0,1.0,1,3,0.0600541156869966
1277,100,0.0,1.0,6,4.0,1.0,1,4,0.0568038227148968
1278,100,0.0,1.0,6,4.0,1.0,1,5,0.0535829481618888
1279,100,0.0,1.0,6,4.0,1.0,1,6,0.0610267521183398
1280,100,0.0,1.0,6,4.0,1.0,1,7,0.0581305037913627
1281,100,0.0,1.0,6,4.0,1.0,1,8,0.0564521100089149
1282,100,0.0,1.0,6,4.0,1.0,1,9,0.0587051979959395
1283,100,0.0,1.0,6,4.0,1.0,1,10,0.0479320631492216
1284,100,0.0,1.0,6,4.0,1.0,2,3,0.0594303264224855
1285,100,0.0,1.0,6,4.0,1.0,2,4,0.0602681654414906
1286,100,0.0,1.0,6,4.0,1.0,2,5,0.0551398606968497
1287,100,0.0,1.0,6,4.0,1.0,2,6,0.0558916830932502
1288,100,0.0,1.0,6,4.0,1.0,2,7,0.0591071496399489
1289,100,0.0,1.0,6,4.0,1.0,2,8,0.0516133324323821
1290,100,0.0,1.0,6,4.0,1.0,2,9,0.0513028051320069
1291,100,0.0,1.0,6,4.0,1.0,2,10,0.051668928089512
1292,100,0.0,1.0,6,4.0,1.0,3,4,0.0548022234653358
1293,100,0.0,1.0,6,4.0,1.0,3,5,0.0499553455211467
1294,100,0.0,1.0,6,4.0,1.0,3,6,0.0526895064262511
1295,100,0.0,1.0,6,4.0,1.0,3,7,0.0511462820049853
1296,100,0.0,1.0,6,4.0,1.0,3,8,0.0508931409822863
1297,100,0.0,1.0,6,4.0,1.0,3,9,0.0509847256002123
1298,100,0.0,1.0,6,4.0,1.0,3,10,0.054250002042946
1299,100,0.0,1.0,6,4.0,1.0,4,5,0.0526651544343507
1300,100,0.0,1.0,6,4.0,1.0,4,6,0.0524515822342071
1301,100,0.0,1.0,6,4.0,1.0,4,7,0.06492666878083
1302,100,0.0,1.0,6,4.0,1.0,4,8,0.0537105578016385
1303,100,0.0,1.0,6,4.0,1.0,4,9,0.0532369397268161
1304,100,0.0,1.0,6,4.0,1.0,4,10,0.0630207863307676
1305,100,0.0,1.0,6,4.0,1.0,5,6,0.0537415158193331
1306,100,0.0,1.0,6,4.0,1.0,5,7,0.0533350493149039
1307,100,0.0,1.0,6,4.0,1.0,5,8,0.0528679140241329
1308,100,0.0,1.0,6,4.0,1.0,5,9,0.0540705541428753
1309,100,0.0,1.0,6,4.0,1.0,5,10,0.0511856346595934
1310,100,0.0,1.0,6,4.0,1.0,6,7,0.0499575599309466
1311,100,0.0,1.0,6,4.0,1.0,6,8,0.0531826463153554
1312,100,0.0,1.0,6,4.0,1.0,6,9,0.0572861272360309
1313,100,0.0,1.0,6,4.0,1.0,6,10,0.0506090629048143
1314,100,0.0,1.0,6,4.0,1.0,7,8,0.0496337072622614
1315,100,0.0,1.0,6,4.0,1.0,7,9,0.0552862942102071
1316,100,0.0,1.0,6,4.0,1.0,7,10,0.0533500387582199
1317,100,0.0,1.0,6,4.0,1.0,8,9,0.0558323059216757
1318,100,0.0,1.0,6,4.0,1.0,8,10,0.0532930783635086
1319,100,0.0,1.0,6,4.0,1.0,9,10,0.0529720141193727
1320,100,0.0,1.0,8,0.5,1.0,0,1,0.0377077645162747
1321,100,0.0,1.0,8,0.5,1.0,0,2,0.0373843879870738
1322,100,0.0,1.0,8,0.5,1.0,0,3,0.0419694487562516
1323,100,0.0,1.0,8,0.5,1.0,0,4,0.0388123080094892
1324,100,0.0,1.0,8,0.5,1.0,0,5,0.0313073515471558
1325,100,0.0,1.0,8,0.5,1.0,0,6,0.0353000694156472
1326,100,0.0,1.0,8,0.5,1.0,0,7,0.0416646975140962
1327,100,0.0,1.0,8,0.5,1.0,0,8,0.0391851923546367
1328,100,0.0,1.0,8,0.5,1.0,0,9,0.035142700167825
1329,100,0.0,1.0,8,0.5,1.0,0,10,0.038484970063044
1330,100,0.0,1.0,8,0.5,1.0,1,2,0.0388650342835309
1331,100,0.0,1.0,8,0.5,1.0,1,3,0.0410063242236767
1332,100,0.0,1.0,8,0.5,1.0,1,4,0.0358964381548268
1333,100,0.0,1.0,8,0.5,1.0,1,5,0.0380423960770594
1334,100,0.0,1.0,8,0.5,1.0,1,6,0.0396322978464945
1335,100,0.0,1.0,8,0.5,1.0,1,7,0.0397927477956925
1336,100,0.0,1.0,8,0.5,1.0,1,8,0.0384130733165245
1337,100,0.0,1.0,8,0.5,1.0,1,9,0.0354671053900259
1338,100,0.0,1.0,8,0.5,1.0,1,10,0.0351958547002276
1339,100,0.0,1.0,8,0.5,1.0,2,3,0.0402537536130924
1340,100,0.0,1.0,8,0.5,1.0,2,4,0.035330375571657
1341,100,0.0,1.0,8,0.5,1.0,2,5,0.0327693479444317
1342,100,0.0,1.0,8,0.5,1.0,2,6,0.0363891620708945
1343,100,0.0,1.0,8,0.5,1.0,2,7,0.0361116784705701
1344,100,0.0,1.0,8,0.5,1.0,2,8,0.0352365487906721
1345,100,0.0,1.0,8,0.5,1.0,2,9,0.0346162583142916
1346,100,0.0,1.0,8,0.5,1.0,2,10,0.0327253695596872
1347,100,0.0,1.0,8,0.5,1.0,3,4,0.0364432267047559
1348,100,0.0,1.0,8,0.5,1.0,3,5,0.0387618776372492
1349,100,0.0,1.0,8,0.5,1.0,3,6,0.0398160462815991
1350,100,0.0,1.0,8,0.5,1.0,3,7,0.0399134937505602
1351,100,0.0,1.0,8,0.5,1.0,3,8,0.0334332494298567
1352,100,0.0,1.0,8,0.5,1.0,3,9,0.034471589735946
1353,100,0.0,1.0,8,0.5,1.0,3,10,0.0384072774812658
1354,100,0.0,1.0,8,0.5,1.0,4,5,0.0322056230715181
1355,100,0.0,1.0,8,0.5,1.0,4,6,0.0371706048306089
1356,100,0.0,1.0,8,0.5,1.0,4,7,0.0384478390787446
1357,100,0.0,1.0,8,0.5,1.0,4,8,0.0332388998685041
1358,100,0.0,1.0,8,0.5,1.0,4,9,0.0418770346581656
1359,100,0.0,1.0,8,0.5,1.0,4,10,0.0368010877352767
1360,100,0.0,1.0,8,0.5,1.0,5,6,0.0385802350255397
1361,100,0.0,1.0,8,0.5,1.0,5,7,0.0350057679573853
1362,100,0.0,1.0,8,0.5,1.0,5,8,0.0314069562109684
1363,100,0.0,1.0,8,0.5,1.0,5,9,0.0401886031805593
1364,100,0.0,1.0,8,0.5,1.0,5,10,0.0393286664955385
1365,100,0.0,1.0,8,0.5,1.0,6,7,0.0309119281148005
1366,100,0.0,1.0,8,0.5,1.0,6,8,0.0386638086285534
1367,100,0.0,1.0,8,0.5,1.0,6,9,0.0336389032411999
1368,100,0.0,1.0,8,0.5,1.0,6,10,0.0379315736575147
1369,100,0.0,1.0,8,0.5,1.0,7,8,0.0407125170131808
1370,100,0.0,1.0,8,0.5,1.0,7,9,0.0316069444348726
1371,100,0.0,1.0,8,0.5,1.0,7,10,0.0333725898355176
1372,100,0.0,1.0,8,0.5,1.0,8,9,0.044465806889366
1373,100,0.0,1.0,8,0.5,1.0,8,10,0.0367041169252353
1374,100,0.0,1.0,8,0.5,1.0,9,10,0.0380036074925676
1375,100,0.0,1.0,8,1.0,1.0,0,1,0.0367846140568685
1376,100,0.0,1.0,8,1.0,1.0,0,2,0.0440390897513921
1377,100,0.0,1.0,8,1.0,1.0,0,3,0.0421997642926463
1378,100,0.0,1.0,8,1.0,1.0,0,4,0.0359901247838848
1379,100,0.0,1.0,8,1.0,1.0,0,5,0.0327447797829449
1380,100,0.0,1.0,8,1.0,1.0,0,6,0.0344432527425581
1381,100,0.0,1.0,8,1.0,1.0,0,7,0.0407578165756322
1382,100,0.0,1.0,8,1.0,1.0,0,8,0.0394509213232926
1383,100,0.0,1.0,8,1.0,1.0,0,9,0.0325124994788926
1384,100,0.0,1.0,8,1.0,1.0,0,10,0.0357646220894151
1385,100,0.0,1.0,8,1.0,1.0,1,2,0.041100482521448
1386,100,0.0,1.0,8,1.0,1.0,1,3,0.0403271187918826
1387,100,0.0,1.0,8,1.0,1.0,1,4,0.0336690019751964
1388,100,0.0,1.0,8,1.0,1.0,1,5,0.0401250084388401
1389,100,0.0,1.0,8,1.0,1.0,1,6,0.0393188409869291
1390,100,0.0,1.0,8,1.0,1.0,1,7,0.0379519657885113
1391,100,0.0,1.0,8,1.0,1.0,1,8,0.0358805693069736
1392,100,0.0,1.0,8,1.0,1.0,1,9,0.0371164786788726
1393,100,0.0,1.0,8,1.0,1.0,1,10,0.0338386228702662
1394,100,0.0,1.0,8,1.0,1.0,2,3,0.0390633618024729
1395,100,0.0,1.0,8,1.0,1.0,2,4,0.0323608769372526
1396,100,0.0,1.0,8,1.0,1.0,2,5,0.0353251253032551
1397,100,0.0,1.0,8,1.0,1.0,2,6,0.0308514345571524
1398,100,0.0,1.0,8,1.0,1.0,2,7,0.0370194892996333
1399,100,0.0,1.0,8,1.0,1.0,2,8,0.0404843793119693
1400,100,0.0,1.0,8,1.0,1.0,2,9,0.0368303121385309
1401,100,0.0,1.0,8,1.0,1.0,2,10,0.0338797516781712
1402,100,0.0,1.0,8,1.0,1.0,3,4,0.0366048808990323
1403,100,0.0,1.0,8,1.0,1.0,3,5,0.0400913686613305
1404,100,0.0,1.0,8,1.0,1.0,3,6,0.0386041642340173
1405,100,0.0,1.0,8,1.0,1.0,3,7,0.038310432191365
1406,100,0.0,1.0,8,1.0,1.0,3,8,0.0342751991180226
1407,100,0.0,1.0,8,1.0,1.0,3,9,0.0367729383675565
1408,100,0.0,1.0,8,1.0,1.0,3,10,0.0364988680617667
1409,100,0.0,1.0,8,1.0,1.0,4,5,0.0320337591261531
1410,100,0.0,1.0,8,1.0,1.0,4,6,0.0395506121523313
1411,100,0.0,1.0,8,1.0,1.0,4,7,0.0398735645651254
1412,100,0.0,1.0,8,1.0,1.0,4,8,0.0325764945196705
1413,100,0.0,1.0,8,1.0,1.0,4,9,0.0453667221611469
1414,100,0.0,1.0,8,1.0,1.0,4,10,0.0353032299891552
1415,100,0.0,1.0,8,1.0,1.0,5,6,0.0375819441567885
1416,100,0.0,1.0,8,1.0,1.0,5,7,0.0327911744183982
1417,100,0.0,1.0,8,1.0,1.0,5,8,0.0319614940618324
1418,100,0.0,1.0,8,1.0,1.0,5,9,0.0419621027187511
1419,100,0.0,1.0,8,1.0,1.0,5,10,0.0335219139306906
1420,100,0.0,1.0,8,1.0,1.0,6,7,0.0339593196780046
1421,100,0.0,1.0,8,1.0,1.0,6,8,0.0384953844022716
1422,100,0.0,1.0,8,1.0,1.0,6,9,0.033695482722825
1423,100,0.0,1.0,8,1.0,1.0,6,10,0.0371416879893745
1424,100,0.0,1.0,8,1.0,1.0,7,8,0.0422360080193826
1425,100,0.0,1.0,8,1.0,1.0,7,9,0.0320422048097609
1426,100,0.0,1.0,8,1.0,1.0,7,10,0.0351174986548975
1427,100,0.0,1.0,8,1.0,1.0,8,9,0.0388123266042103
1428,100,0.0,1.0,8,1.0,1.0,8,10,0.0379029098933377
1429,100,0.0,1.0,8,1.0,1.0,9,10,0.0368215977930093
1430,100,0.0,1.0,8,1.5,1.0,0,1,0.0407305139181849
1431,100,0.0,1.0,8,1.5,1.0,0,2,0.0420297286781751
1432,100,0.0,1.0,8,1.5,1.0,0,3,0.0408182017542656
1433,100,0.0,1.0,8,1.5,1.0,0,4,0.0408700670921735
1434,100,0.0,1.0,8,1.5,1.0,0,5,0.0420948766079083
1435,100,0.0,1.0,8,1.5,1.0,0,6,0.0378438553982845
1436,100,0.0,1.0,8,1.5,1.0,0,7,0.0453582883317208
1437,100,0.0,1.0,8,1.5,1.0,0,8,0.0389037426969674
1438,100,0.0,1.0,8,1.5,1.0,0,9,0.0340105100312542
1439,100,0.0,1.0,8,1.5,1.0,0,10,0.039143535571547
1440,100,0.0,1.0,8,1.5,1.0,1,2,0.0398186142243136
1441,100,0.0,1.0,8,1.5,1.0,1,3,0.037174982889867
1442,100,0.0,1.0,8,1.5,1.0,1,4,0.03773877356844
1443,100,0.0,1.0,8,1.5,1.0,1,5,0.0411008981420184
1444,100,0.0,1.0,8,1.5,1.0,1,6,0.037483443029912
1445,100,0.0,1.0,8,1.5,1.0,1,7,0.0426120971463957
1446,100,0.0,1.0,8,1.5,1.0,1,8,0.0404829626467529
1447,100,0.0,1.0,8,1.5,1.0,1,9,0.0377987948885693
1448,100,0.0,1.0,8,1.5,1.0,1,10,0.0387034058737207
1449,100,0.0,1.0,8,1.5,1.0,2,3,0.0385881643042998
1450,100,0.0,1.0,8,1.5,1.0,2,4,0.03831599711178
1451,100,0.0,1.0,8,1.5,1.0,2,5,0.0398962287281413
1452,100,0.0,1.0,8,1.5,1.0,2,6,0.0314295086343907
1453,100,0.0,1.0,8,1.5,1.0,2,7,0.0439603296162011
1454,100,0.0,1.0,8,1.5,1.0,2,8,0.0446461259814684
1455,100,0.0,1.0,8,1.5,1.0,2,9,0.0387809329051928
1456,100,0.0,1.0,8,1.5,1.0,2,10,0.0389346597828527
1457,100,0.0,1.0,8,1.5,1.0,3,4,0.03768804112538
1458,100,0.0,1.0,8,1.5,1.0,3,5,0.0395473976225648
1459,100,0.0,1.0,8,1.5,1.0,3,6,0.0407016880234821
1460,100,0.0,1.0,8,1.5,1.0,3,7,0.0378823930116514
1461,100,0.0,1.0,8,1.5,1.0,3,8,0.0375038097370573
1462,100,0.0,1.0,8,1.5,1.0,3,9,0.0396816215661524
1463,100,0.0,1.0,8,1.5,1.0,3,10,0.035065501605751
1464,100,0.0,1.0,8,1.5,1.0,4,5,0.0376846119844985
1465,100,0.0,1.0,8,1.5,1.0,4,6,0.0383057721044242
1466,100,0.0,1.0,8,1.5,1.0,4,7,0.0494422541001257
1467,100,0.0,1.0,8,1.5,1.0,4,8,0.0324216523274317
1468,100,0.0,1.0,8,1.5,1.0,4,9,0.0414654025893839
1469,100,0.0,1.0,8,1.5,1.0,4,10,0.0382679111707439
1470,100,0.0,1.0,8,1.5,1.0,5,6,0.0397830116256269
1471,100,0.0,1.0,8,1.5,1.0,5,7,0.0359354244324955
1472,100,0.0,1.0,8,1.5,1.0,5,8,0.0367681111342734
1473,100,0.0,1.0,8,1.5,1.0,5,9,0.0408880554113001
1474,100,0.0,1.0,8,1.5,1.0,5,10,0.0320683090349996
1475,100,0.0,1.0,8,1.5,1.0,6,7,0.0377886827322921
1476,100,0.0,1.0,8,1.5,1.0,6,8,0.0370606835974618
1477,100,0.0,1.0,8,1.5,1.0,6,9,0.0368720150110135
1478,100,0.0,1.0,8,1.5,1.0,6,10,0.040519490685227
1479,100,0.0,1.0,8,1.5,1.0,7,8,0.0446991014525272
1480,100,0.0,1.0,8,1.5,1.0,7,9,0.0355156835778033
1481,100,0.0,1.0,8,1.5,1.0,7,10,0.0395483286482009
1482,100,0.0,1.0,8,1.5,1.0,8,9,0.0420648689897547
1483,100,0.0,1.0,8,1.5,1.0,8,10,0.0355430400041129
1484,100,0.0,1.0,8,1.5,1.0,9,10,0.0419304794773831
1485,100,0.0,1.0,8,2.0,1.0,0,1,0.0493111254960954
1486,100,0.0,1.0,8,2.0,1.0,0,2,0.0485168754434762
1487,100,0.0,1.0,8,2.0,1.0,0,3,0.0479657775489804
1488,100,0.0,1.0,8,2.0,1.0,0,4,0.0477701582607841
1489,100,0.0,1.0,8,2.0,1.0,0,5,0.047226051662666
1490,100,0.0,1.0,8,2.0,1.0,0,6,0.0436353334933247
1491,100,0.0,1.0,8,2.0,1.0,0,7,0.0493525902383289
1492,100,0.0,1.0,8,2.0,1.0,0,8,0.0466054436032278
1493,100,0.0,1.0,8,2.0,1.0,0,9,0.043613827982363
1494,100,0.0,1.0,8,2.0,1.0,0,10,0.0498616549449093
1495,100,0.0,1.0,8,2.0,1.0,1,2,0.0458519134670521
1496,100,0.0,1.0,8,2.0,1.0,1,3,0.0444212775794328
1497,100,0.0,1.0,8,2.0,1.0,1,4,0.0477672664137107
1498,100,0.0,1.0,8,2.0,1.0,1,5,0.0475369912591237
1499,100,0.0,1.0,8,2.0,1.0,1,6,0.0435298601947694
1500,100,0.0,1.0,8,2.0,1.0,1,7,0.048368234081439
1501,100,0.0,1.0,8,2.0,1.0,1,8,0.0452494202902356
1502,100,0.0,1.0,8,2.0,1.0,1,9,0.0468781327003217
1503,100,0.0,1.0,8,2.0,1.0,1,10,0.0437187982874341
1504,100,0.0,1.0,8,2.0,1.0,2,3,0.0420659276916798
1505,100,0.0,1.0,8,2.0,1.0,2,4,0.044831786046254
1506,100,0.0,1.0,8,2.0,1.0,2,5,0.0448388767731773
1507,100,0.0,1.0,8,2.0,1.0,2,6,0.0439189628260334
1508,100,0.0,1.0,8,2.0,1.0,2,7,0.0499509181300835
1509,100,0.0,1.0,8,2.0,1.0,2,8,0.0513423749337711
1510,100,0.0,1.0,8,2.0,1.0,2,9,0.0426321692690596
1511,100,0.0,1.0,8,2.0,1.0,2,10,0.043819992696608
1512,100,0.0,1.0,8,2.0,1.0,3,4,0.0466379951800593
1513,100,0.0,1.0,8,2.0,1.0,3,5,0.048340529932627
1514,100,0.0,1.0,8,2.0,1.0,3,6,0.0464426945914695
1515,100,0.0,1.0,8,2.0,1.0,3,7,0.0463099432538739
1516,100,0.0,1.0,8,2.0,1.0,3,8,0.0416084757949603
1517,100,0.0,1.0,8,2.0,1.0,3,9,0.0459912205148262
1518,100,0.0,1.0,8,2.0,1.0,3,10,0.0425807754220312
1519,100,0.0,1.0,8,2.0,1.0,4,5,0.0445778808523172
1520,100,0.0,1.0,8,2.0,1.0,4,6,0.0421098338746993
1521,100,0.0,1.0,8,2.0,1.0,4,7,0.0550973912825986
1522,100,0.0,1.0,8,2.0,1.0,4,8,0.043832048609649
1523,100,0.0,1.0,8,2.0,1.0,4,9,0.0475195866184778
1524,100,0.0,1.0,8,2.0,1.0,4,10,0.0462791376079809
1525,100,0.0,1.0,8,2.0,1.0,5,6,0.0459805492531874
1526,100,0.0,1.0,8,2.0,1.0,5,7,0.040137745566336
1527,100,0.0,1.0,8,2.0,1.0,5,8,0.0430454784653673
1528,100,0.0,1.0,8,2.0,1.0,5,9,0.0467220376362485
1529,100,0.0,1.0,8,2.0,1.0,5,10,0.0390252231406757
1530,100,0.0,1.0,8,2.0,1.0,6,7,0.0422609706035537
1531,100,0.0,1.0,8,2.0,1.0,6,8,0.0438426769431877
1532,100,0.0,1.0,8,2.0,1.0,6,9,0.0428633394560268
1533,100,0.0,1.0,8,2.0,1.0,6,10,0.0408847719531147
1534,100,0.0,1.0,8,2.0,1.0,7,8,0.0511631125569756
1535,100,0.0,1.0,8,2.0,1.0,7,9,0.043738965587058
1536,100,0.0,1.0,8,2.0,1.0,7,10,0.0438789704033315
1537,100,0.0,1.0,8,2.0,1.0,8,9,0.0480722984876206
1538,100,0.0,1.0,8,2.0,1.0,8,10,0.0423316697795914
1539,100,0.0,1.0,8,2.0,1.0,9,10,0.0483413061658105
1540,100,0.0,1.0,8,2.5,1.0,0,1,0.053125218505848
1541,100,0.0,1.0,8,2.5,1.0,0,2,0.0542185914376028
1542,100,0.0,1.0,8,2.5,1.0,0,3,0.0543540506433332
1543,100,0.0,1.0,8,2.5,1.0,0,4,0.0535119857096999
1544,100,0.0,1.0,8,2.5,1.0,0,5,0.0516915494327159
1545,100,0.0,1.0,8,2.5,1.0,0,6,0.0510838747382605
1546,100,0.0,1.0,8,2.5,1.0,0,7,0.054488938152003
1547,100,0.0,1.0,8,2.5,1.0,0,8,0.0509256361775693
1548,100,0.0,1.0,8,2.5,1.0,0,9,0.0491381765494902
1549,100,0.0,1.0,8,2.5,1.0,0,10,0.0542188089803054
1550,100,0.0,1.0,8,2.5,1.0,1,2,0.0519516151546772
1551,100,0.0,1.0,8,2.5,1.0,1,3,0.0489815063595253
1552,100,0.0,1.0,8,2.5,1.0,1,4,0.051740520592328
1553,100,0.0,1.0,8,2.5,1.0,1,5,0.0511111772453099
1554,100,0.0,1.0,8,2.5,1.0,1,6,0.0523998355243641
1555,100,0.0,1.0,8,2.5,1.0,1,7,0.0533948461854002
1556,100,0.0,1.0,8,2.5,1.0,1,8,0.0492008549729888
1557,100,0.0,1.0,8,2.5,1.0,1,9,0.052461162133727
1558,100,0.0,1.0,8,2.5,1.0,1,10,0.0475948299830027
1559,100,0.0,1.0,8,2.5,1.0,2,3,0.0483655567956791
1560,100,0.0,1.0,8,2.5,1.0,2,4,0.0485198085775593
1561,100,0.0,1.0,8,2.5,1.0,2,5,0.0488121764905201
1562,100,0.0,1.0,8,2.5,1.0,2,6,0.0492643819172556
1563,100,0.0,1.0,8,2.5,1.0,2,7,0.0528636324081914
1564,100,0.0,1.0,8,2.5,1.0,2,8,0.0540110098762689
1565,100,0.0,1.0,8,2.5,1.0,2,9,0.0456494001747866
1566,100,0.0,1.0,8,2.5,1.0,2,10,0.0502048053631151
1567,100,0.0,1.0,8,2.5,1.0,3,4,0.0530352661123737
1568,100,0.0,1.0,8,2.5,1.0,3,5,0.0541664630583916
1569,100,0.0,1.0,8,2.5,1.0,3,6,0.0534628293082612
1570,100,0.0,1.0,8,2.5,1.0,3,7,0.0531770818793447
1571,100,0.0,1.0,8,2.5,1.0,3,8,0.0453771955622723
1572,100,0.0,1.0,8,2.5,1.0,3,9,0.0497613964233508
1573,100,0.0,1.0,8,2.5,1.0,3,10,0.0503031686027483
1574,100,0.0,1.0,8,2.5,1.0,4,5,0.0490377372145976
1575,100,0.0,1.0,8,2.5,1.0,4,6,0.0476241834389037
1576,100,0.0,1.0,8,2.5,1.0,4,7,0.0589507326842912
